year_week,year,week,skill,vacancy_count,avg_salary,unique_cities,unique_employers,has_salary_ratio,vacancy_score,salary_score,employer_score,geo_score,growth_score,competition_score,demand_index,demand_level,month,quarter,skill_encoded,vacancy_count_lag1,vacancy_count_lag2,vacancy_count_lag3,vacancy_count_lag4,vacancy_count_rolling_2,vacancy_count_rolling_4,vacancy_count_rolling_8,skill_avg_vacancies,skill_std_vacancies,skill_max_vacancies,skill_min_vacancies,skill_avg_salary,skill_avg_employers,vacancy_growth,is_growing
2026_W01,2026,1,python,4,850000.0,2,4,0.5,0.06976744186046512,0.9444423456836762,0.4279054192619903,0.2222222222222222,0.25,0.657142857142857,0.4341631398048651,3,1,1,33,9.0,7.0,11.0,10.0,6.5,7.75,8.5,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.5555555555555556,0
2026_W02,2026,2,python,5,200000.0,4,5,0.2,0.09302325581395349,0.2222217283961591,0.4763797229910634,0.4444444444444444,0.6,0.6428571428571428,0.32364952602204405,1,1,1,33,4.0,9.0,7.0,11.0,4.5,6.25,8.5,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,0.25,1
2026_W03,2026,3,python,12,480000.0,2,12,0.4166666666666667,0.2558139534883721,0.5333321481507819,0.6819497177933491,0.2222222222222222,1.0,0.6043956043956042,0.49503146341499216,4,1,1,33,5.0,4.0,9.0,7.0,8.5,7.5,8.875,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,1.4,1
2026_W04,2026,4,python,5,250000.0,2,5,0.2,0.09302325581395349,0.2777771604951989,0.4763797229910634,0.2222222222222222,0.23076923076923078,0.6428571428571428,0.2783930849015049,0,2,1,33,12.0,5.0,4.0,9.0,8.5,6.5,7.875,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.5833333333333333,0
2026_W05,2026,5,python,12,415000.0,2,10,0.25,0.2558139534883721,0.46111008642203016,0.6375346163564075,0.2222222222222222,1.0,0.5324675324675324,0.46312087557445575,4,2,1,33,5.0,12.0,5.0,4.0,8.5,8.5,8.125,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,1.4,1
2026_W06,2026,6,python,9,592500.0,3,8,0.4444444444444444,0.18604651162790697,0.6583318703736214,0.5841817796847145,0.3333333333333333,0.3846153846153846,0.5714285714285714,0.43696191697221354,3,2,1,33,12.0,5.0,12.0,5.0,10.5,9.5,7.875,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.25,0
2026_W07,2026,7,python,16,635000.0,4,14,0.3125,0.3488372093023256,0.7055539876578052,0.7199963091043476,0.4444444444444444,0.85,0.5428571428571428,0.5727692648009599,4,2,1,33,9.0,12.0,5.0,12.0,12.5,10.5,9.0,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,0.7777777777777777,1
2026_W08,2026,8,python,13,522500.0,5,13,0.3076923076923077,0.27906976744186046,0.5805542654349657,0.701652995968979,0.5555555555555556,0.4117647058823529,0.6020408163265305,0.4910435537630904,4,3,1,33,16.0,9.0,12.0,5.0,14.5,12.5,9.5,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.1875,0
2026_W09,2026,9,python,12,1200000.0,5,11,0.08333333333333333,0.2558139534883721,1.0,0.6606685561397696,0.5555555555555556,0.4642857142857143,0.5714285714285714,0.5849714535944612,4,3,1,33,13.0,16.0,9.0,12.0,12.5,12.5,10.5,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.07692307692307687,0
2026_W10,2026,10,python,13,491666.6666666667,2,10,0.46153846153846156,0.27906976744186046,0.5462950823072246,0.6375346163564075,0.2222222222222222,0.5384615384615384,0.49350649350649345,0.44134391868185086,3,3,1,33,12.0,13.0,16.0,9.0,12.5,13.5,11.5,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,0.08333333333333326,1
2026_W11,2026,11,python,9,385000.0,2,9,0.2222222222222222,0.18604651162790697,0.4277768271626063,0.6121942524106966,0.2222222222222222,0.35714285714285715,0.6142857142857142,0.37395237750570753,2,3,1,33,13.0,12.0,13.0,16.0,11.0,11.75,11.125,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.3076923076923077,0
2026_W12,2026,12,python,8,1200000.0,2,7,0.125,0.16279069767441862,1.0,0.5528664994461185,0.2222222222222222,0.45,0.5714285714285714,0.5061322635843227,4,4,1,33,9.0,13.0,12.0,13.0,8.5,10.5,11.5,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.11111111111111116,0
2026_W13,2026,13,python,8,643750.0,2,8,0.5,0.16279069767441862,0.7152761882751372,0.5841817796847145,0.2222222222222222,0.5,0.6190476190476191,0.44941050745080113,3,4,2,33,8.0,9.0,13.0,12.0,8.0,9.5,11.0,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,0.0,0
2026_W14,2026,14,python,7,362500.0,4,7,0.2857142857142857,0.13953488372093023,0.4027768827180384,0.5528664994461185,0.4444444444444444,0.4444444444444444,0.625,0.37687354960159536,2,4,2,33,8.0,8.0,9.0,13.0,7.5,8.0,10.75,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.125,0
2026_W15,2026,15,python,9,67500.0,4,9,0.1111111111111111,0.18604651162790697,0.0749998333337037,0.6121942524106966,0.4444444444444444,0.625,0.6142857142857142,0.3347660655564184,2,4,2,33,7.0,8.0,8.0,9.0,8.0,8.0,9.875,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,0.2857142857142858,1
2026_W16,2026,16,python,6,206666.66666666666,3,6,0.5,0.11627906976744186,0.22962911934269775,0.5173641628202729,0.3333333333333333,0.35,0.6326530612244898,0.3014942646447302,1,5,2,33,9.0,7.0,8.0,8.0,7.5,7.5,9.0,9.041666666666666,3.2097564131697065,16,4,539079.8611111111,8.375,-0.33333333333333337,0
2025_W01,2025,1,react,9,775000.0,2,9,0.4444444444444444,0.18604651162790697,0.8611091975351166,0.6121942524106966,0.2222222222222222,0.5,0.6142857142857142,0.49657118438454934,4,1,1,34,0.0,0.0,0.0,0.0,9.0,9.0,9.0,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.0,0
2025_W46,2025,46,react,4,600000.0,2,4,0.5,0.06976744186046512,0.6666651851884774,0.4279054192619903,0.2222222222222222,0.25,0.657142857142857,0.3647188496810654,2,12,4,34,9.0,0.0,0.0,0.0,6.5,6.5,6.5,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.5555555555555556,0
2025_W47,2025,47,react,14,791666.6666666666,5,11,0.42857142857142855,0.3023255813953488,0.8796276749014631,0.6606685561397696,0.5555555555555556,1.0,0.4999999999999999,0.6152604321204915,4,12,4,34,4.0,9.0,0.0,0.0,9.0,9.0,9.0,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,2.5,1
2025_W48,2025,48,react,13,500000.0,3,11,0.15384615384615385,0.27906976744186046,0.5555543209903978,0.6606685561397696,0.3333333333333333,0.4666666666666667,0.5357142857142857,0.45528122247255165,3,13,4,34,14.0,4.0,9.0,0.0,13.5,10.0,10.0,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.0714285714285714,0
2025_W49,2025,49,react,12,253333.33333333334,5,11,0.25,0.2558139534883721,0.2814808559684682,0.6606685561397696,0.5555555555555556,0.4642857142857143,0.5714285714285714,0.4053416675865783,3,13,4,34,13.0,14.0,4.0,9.0,12.5,10.75,10.4,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.07692307692307687,0
2025_W50,2025,50,react,12,385000.0,5,12,0.4166666666666667,0.2558139534883721,0.4277768271626063,0.6819497177933491,0.5555555555555556,0.5,0.6043956043956042,0.4519759665012816,3,13,4,34,12.0,13.0,14.0,4.0,12.0,12.75,10.666666666666666,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.0,0
2025_W51,2025,51,react,8,693750.0,3,8,0.5,0.16279069767441862,0.770831620374177,0.5841817796847145,0.3333333333333333,0.34615384615384615,0.6190476190476191,0.4590258612020568,3,13,4,34,12.0,12.0,13.0,14.0,10.0,11.25,10.285714285714286,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.33333333333333337,0
2025_W52,2025,52,react,11,367000.0,4,11,0.45454545454545453,0.23255813953488372,0.407776871606952,0.6606685561397696,0.4444444444444444,0.6666666666666666,0.6071428571428571,0.44263734000856536,3,14,5,34,8.0,12.0,12.0,13.0,9.5,10.75,10.375,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.375,1
2026_W01,2026,1,react,10,304375.0,3,10,0.4,0.20930232558139536,0.3381936929029047,0.6375346163564075,0.3333333333333333,0.4583333333333333,0.6103896103896104,0.3831749410592336,2,1,1,34,11.0,8.0,12.0,12.0,10.5,10.25,10.5,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.09090909090909094,0
2026_W02,2026,2,react,9,500000.0,2,8,0.2222222222222222,0.18604651162790697,0.5555543209903978,0.5841817796847145,0.2222222222222222,0.45454545454545453,0.5714285714285714,0.4071494255083036,3,1,1,34,10.0,11.0,8.0,12.0,9.5,9.5,11.125,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.09999999999999998,0
2026_W03,2026,3,react,15,484642.85714285716,4,14,0.4666666666666667,0.32558139534883723,0.5384908668456927,0.7199963091043476,0.4444444444444444,0.8,0.5714285714285714,0.5218838832690281,4,1,1,34,9.0,10.0,11.0,8.0,12.0,11.25,11.25,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.6666666666666667,1
2026_W04,2026,4,react,16,348571.4285714286,5,16,0.4375,0.3488372093023256,0.3873007266333059,0.7532737575527203,0.5555555555555556,0.53125,0.5966386554621848,0.48281182918370624,4,2,1,34,15.0,9.0,10.0,11.0,15.5,12.5,11.625,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.06666666666666665,1
2026_W05,2026,5,react,14,295000.0,3,12,0.35714285714285715,0.3023255813953488,0.3277770493843347,0.6819497177933491,0.3333333333333333,0.4411764705882353,0.5384615384615384,0.4062315286720014,3,2,1,34,16.0,15.0,9.0,10.0,15.0,13.5,11.875,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.125,0
2026_W06,2026,6,react,15,523125.0,5,14,0.26666666666666666,0.32558139534883723,0.5812487083362037,0.7199963091043476,0.5555555555555556,0.5333333333333333,0.5714285714285714,0.5170177880861003,4,2,1,34,14.0,16.0,15.0,9.0,14.5,15.0,12.25,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.0714285714285714,1
2026_W07,2026,7,react,13,314500.0,5,11,0.7692307692307693,0.27906976744186046,0.3494436679029602,0.6606685561397696,0.5555555555555556,0.4375,0.5357142857142857,0.4230591147562478,3,2,1,34,15.0,14.0,16.0,15.0,14.0,14.5,12.875,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.1333333333333333,0
2026_W08,2026,8,react,7,691666.6666666666,2,6,0.8571428571428571,0.13953488372093023,0.7685168107033836,0.5173641628202729,0.2222222222222222,0.2857142857142857,0.5714285714285714,0.4195308001516739,3,3,1,34,13.0,15.0,14.0,16.0,10.0,12.25,12.375,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.46153846153846156,0
2026_W09,2026,9,react,12,333750.0,5,11,0.16666666666666666,0.2558139534883721,0.3708325092610905,0.6606685561397696,0.5555555555555556,0.8125,0.5714285714285714,0.4625010094811624,4,3,1,34,7.0,13.0,15.0,14.0,9.5,11.75,12.625,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.7142857142857142,1
2026_W10,2026,10,react,13,325000.0,4,10,0.3076923076923077,0.27906976744186046,0.3611103086437586,0.6375346163564075,0.4444444444444444,0.5384615384615384,0.49350649350649345,0.41726994748820656,3,3,1,34,12.0,7.0,13.0,15.0,12.5,11.25,13.125,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.08333333333333326,1
2026_W11,2026,11,react,12,311250.0,4,11,0.3333333333333333,0.2558139534883721,0.34583256481652264,0.6606685561397696,0.4444444444444444,0.4642857142857143,0.5714285714285714,0.4103184836874808,3,3,1,34,13.0,12.0,7.0,13.0,12.5,11.0,12.75,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.07692307692307687,0
2026_W12,2026,12,react,11,330000.0,3,10,0.18181818181818182,0.23255813953488372,0.36666585185366257,0.6375346163564075,0.3333333333333333,0.46153846153846156,0.5714285714285714,0.3936941339073785,3,4,1,34,12.0,13.0,12.0,7.0,11.5,12.0,12.125,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.08333333333333337,0
2026_W13,2026,13,react,8,568333.3333333334,3,8,0.75,0.16279069767441862,0.6314800781924189,0.5841817796847145,0.3333333333333333,0.375,0.6190476190476191,0.42707259104123274,3,4,2,34,11.0,12.0,13.0,12.0,9.5,11.0,11.375,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.2727272727272727,0
2026_W14,2026,14,react,14,340000.0,4,14,0.2857142857142857,0.3023255813953488,0.37777693827347053,0.7199963091043476,0.4444444444444444,0.8333333333333333,0.5999999999999999,0.4809191331304022,4,4,2,34,8.0,11.0,12.0,13.0,11.0,11.25,11.25,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.75,1
2026_W15,2026,15,react,17,458333.3333333333,4,16,0.17647058823529413,0.37209302325581395,0.5092581275745313,0.7532737575527203,0.4444444444444444,0.6,0.5714285714285714,0.5135208040905866,4,4,2,34,14.0,8.0,11.0,12.0,15.5,12.5,11.75,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,0.2142857142857142,1
2026_W16,2026,16,react,3,0.0,2,3,0.0,0.046511627906976744,0.5,0.36857766629741234,0.2222222222222222,0.1111111111111111,0.6785714285714286,0.2954306145071811,1,5,2,34,17.0,14.0,8.0,11.0,10.0,10.5,11.25,11.333333333333334,3.546788708807946,17,3,456273.8095238095,10.458333333333334,-0.8235294117647058,0
2025_W47,2025,47,redis,1,1350000.0,1,1,1.0,0.0,1.0,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.4173258646548456,3,12,4,35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,0.0,0
2025_W48,2025,48,redis,6,1183333.3333333333,1,5,0.5,0.11627906976744186,1.0,0.4763797229910634,0.1111111111111111,1.0,0.5714285714285714,0.5245946476328603,4,13,4,35,1.0,0.0,0.0,0.0,3.5,3.5,3.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,5.0,1
2025_W49,2025,49,redis,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.14285714285714285,0.7857142857142857,0.25661157894055986,0,13,4,35,6.0,1.0,0.0,0.0,3.5,2.6666666666666665,2.6666666666666665,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,-0.8333333333333334,0
2025_W50,2025,50,redis,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,13,4,35,1.0,6.0,1.0,0.0,1.0,2.25,2.25,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,0.0,0
2025_W52,2025,52,redis,2,1350000.0,1,2,0.5,0.023255813953488372,1.0,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.45833006020208267,3,14,5,35,1.0,1.0,6.0,1.0,1.5,2.5,2.2,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,1.0,1
2026_W01,2026,1,redis,4,1350000.0,2,4,0.25,0.06976744186046512,1.0,0.4279054192619903,0.2222222222222222,0.8333333333333333,0.657142857142857,0.5063858867172792,4,1,1,35,2.0,1.0,1.0,6.0,3.0,2.0,2.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,1.0,1
2026_W02,2026,2,redis,4,750000.0,2,4,0.5,0.06976744186046512,0.8333314814855967,0.4279054192619903,0.2222222222222222,0.5,0.657142857142857,0.43138542375534517,3,1,1,35,4.0,2.0,1.0,1.0,4.0,2.75,2.7142857142857144,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,0.0,0
2026_W03,2026,3,redis,2,1100000.0,1,2,1.0,0.023255813953488372,1.0,0.29209088984235726,0.1111111111111111,0.3,0.7142857142857142,0.4133300602020826,3,1,1,35,4.0,4.0,2.0,1.0,3.0,3.0,2.625,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,-0.5,0
2026_W05,2026,5,redis,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,2,1,35,2.0,4.0,4.0,2.0,1.5,2.75,2.625,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,-0.5,0
2026_W06,2026,6,redis,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.34444117131319374,2,2,1,35,1.0,2.0,4.0,4.0,1.5,2.25,2.125,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,1.0,1
2026_W07,2026,7,redis,3,485000.0,2,3,0.3333333333333333,0.046511627906976744,0.5388876913606858,0.36857766629741234,0.2222222222222222,0.6666666666666666,0.6785714285714286,0.36070809290290806,2,2,1,35,2.0,1.0,2.0,4.0,2.5,2.0,2.375,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,0.5,1
2026_W08,2026,8,redis,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.375,0.7142857142857142,0.29583006020208263,1,3,1,35,3.0,2.0,1.0,2.0,2.5,2.0,2.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,-0.33333333333333337,0
2026_W09,2026,9,redis,2,1350000.0,2,2,0.5,0.023255813953488372,1.0,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.4444411713131937,3,3,1,35,2.0,3.0,2.0,1.0,2.0,2.25,2.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,0.0,0
2026_W10,2026,10,redis,6,750000.0,2,6,0.3333333333333333,0.11627906976744186,0.8333314814855967,0.5173641628202729,0.2222222222222222,1.0,0.6326530612244898,0.5063087440693438,4,3,1,35,2.0,2.0,3.0,2.0,4.0,3.25,2.75,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,2.0,1
2026_W11,2026,11,redis,2,195000.0,2,2,0.5,0.023255813953488372,0.21666618518625513,0.29209088984235726,0.2222222222222222,0.2142857142857143,0.7142857142857142,0.22003628903832897,0,3,1,35,6.0,2.0,2.0,3.0,4.0,3.0,2.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,-0.6666666666666667,0
2026_W13,2026,13,redis,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.3194411713131937,1,4,2,35,2.0,6.0,2.0,2.0,2.0,3.0,2.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,0.0,0
2026_W14,2026,14,redis,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,4,2,35,2.0,2.0,6.0,2.0,1.5,2.75,2.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,-0.5,0
2026_W15,2026,15,redis,2,225000.0,2,2,0.5,0.023255813953488372,0.249999444445679,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.28194103242461355,0,4,2,35,1.0,2.0,2.0,6.0,1.5,1.75,2.5,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,1.0,1
2026_W16,2026,16,redis,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.3194411713131937,1,5,2,35,2.0,1.0,2.0,2.0,2.0,1.75,2.375,2.4210526315789473,1.5389675281277309,6,1,917121.2121212122,2.3684210526315788,0.0,0
2025_W01,2025,1,ruby,1,700000.0,1,1,1.0,0.0,0.7777760493865569,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.36176987700148483,2,1,1,36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2025_W47,2025,47,ruby,1,1350000.0,1,1,1.0,0.0,1.0,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.4173258646548456,3,12,4,36,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2025_W48,2025,48,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,13,4,36,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2025_W50,2025,50,ruby,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.34444117131319374,2,13,4,36,1.0,1.0,1.0,0.0,1.5,1.25,1.25,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,1.0,1
2025_W52,2025,52,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,14,5,36,2.0,1.0,1.0,1.0,1.5,1.25,1.2,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,-0.5,0
2026_W01,2026,1,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,1,1,36,1.0,2.0,1.0,1.0,1.0,1.25,1.1666666666666667,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2026_W02,2026,2,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,1,1,36,1.0,1.0,2.0,1.0,1.0,1.25,1.1428571428571428,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2026_W03,2026,3,ruby,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.33333006020208267,2,1,1,36,1.0,1.0,1.0,2.0,1.5,1.25,1.25,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,1.0,1
2026_W04,2026,4,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,2,1,36,2.0,1.0,1.0,1.0,1.5,1.25,1.25,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,-0.5,0
2026_W07,2026,7,ruby,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.33333006020208267,2,2,1,36,1.0,2.0,1.0,1.0,1.5,1.5,1.375,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,1.0,1
2026_W09,2026,9,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,3,1,36,2.0,1.0,2.0,1.0,1.5,1.5,1.375,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,-0.5,0
2026_W10,2026,10,ruby,3,0.0,2,3,0.0,0.046511627906976744,0.5,0.36857766629741234,0.2222222222222222,1.0,0.6785714285714286,0.38431950339607,3,3,1,36,1.0,2.0,1.0,2.0,2.0,1.75,1.5,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,2.0,1
2026_W12,2026,12,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.25,0.7857142857142857,0.2673258646548456,0,4,1,36,3.0,1.0,2.0,1.0,2.0,1.75,1.5,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,-0.6666666666666667,0
2026_W13,2026,13,ruby,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,4,2,36,1.0,3.0,1.0,2.0,1.0,1.5,1.5,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2026_W14,2026,14,ruby,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.33333006020208267,2,4,2,36,1.0,1.0,3.0,1.0,1.5,1.75,1.625,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,1.0,1
2026_W15,2026,15,ruby,2,225000.0,1,2,0.5,0.023255813953488372,0.249999444445679,0.29209088984235726,0.1111111111111111,0.5,0.7142857142857142,0.2458299213135024,0,4,2,36,2.0,1.0,1.0,3.0,2.0,1.5,1.625,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2026_W16,2026,16,ruby,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.3194411713131937,1,5,2,36,2.0,2.0,1.0,1.0,2.0,1.75,1.75,1.4705882352941178,0.6242642728467978,3,1,758333.3333333334,1.4705882352941178,0.0,0
2025_W47,2025,47,scala,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,12,4,37,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8333333333333333,1.3291601358251257,4,1,500000.0,1.5,0.0,0
2026_W03,2026,3,scala,1,600000.0,1,1,1.0,0.0,0.6666651851884774,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.33399216095196493,2,1,1,37,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8333333333333333,1.3291601358251257,4,1,500000.0,1.5,0.0,0
2026_W04,2026,4,scala,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,2,1,37,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.8333333333333333,1.3291601358251257,4,1,500000.0,1.5,0.0,0
2026_W06,2026,6,scala,4,250000.0,2,3,0.25,0.06976744186046512,0.2777771604951989,0.36857766629741234,0.2222222222222222,1.0,0.5714285714285714,0.3250262519916305,2,2,1,37,1.0,1.0,1.0,0.0,2.5,1.75,1.75,1.8333333333333333,1.3291601358251257,4,1,500000.0,1.5,3.0,1
2026_W07,2026,7,scala,3,650000.0,2,2,0.3333333333333333,0.046511627906976744,0.7222206172875172,0.29209088984235726,0.2222222222222222,0.4,0.5714285714285714,0.3576873555354053,2,2,1,37,4.0,1.0,1.0,1.0,3.5,2.25,2.0,1.8333333333333333,1.3291601358251257,4,1,500000.0,1.5,-0.25,0
